# Simulated random data file for patch processing
# timestamp: 2018-11-01 14:29:05

"varX","varY"
0.451765149366111,0.379890728043392
0.110800070688128,0.999523676931858
0.888677896000445,0.0974674660246819
NA,0.804216082207859
0.196786763612181,0.0842295843176544
0.600222423439845,0.877182387746871
0.0399579626973718,0.98254283843562
0.47376198368147,0.609853369416669
0.776964945718646,0.684833080740646
0.579832910792902,0.494595100637525
0.321991737233475,0.27598902140744
NA,0.00372111820615828
0.496269366703928,NA
0.681448375806212,0.548279016278684
0.737922633532435,0.596033633686602
0.907612952636555,0.308346304809675
0.441479176050052,0.897289331303909
0.748124176869169,0.916157074971125
0.754517887020484,0.97169053950347
0.445359526202083,0.342376201180741
0.366376052377746,0.928428851300851
0.0790969987865537,0.918632504530251
0.205195134039968,0.691446333890781
0.885000819573179,0.769923868821934
0.916921712923795,0.602196601219475
0.617564354790375,0.769321489380673
0.366041040746495,0.0979830829892308
0.675886585144326,0.231752394000068
0.410419659456238,0.706835321849212
0.669335287762806,0.0288219614885747
0.910149407805875,0.631142366910353
0.414875423535705,0.67215778073296
0.152951631927863,0.452885733917356
0.37747371965088,0.675898802699521
0.465790254529566,0.00939331110566854
0.244270758936182,0.0634803818538785
0.1182193569839,0.279233183478937
0.00828235456719995,0.467886943370104
0.650868897559121,0.77645726245828
0.0565655836835504,0.366924265865237
0.130109230289236,0.900720071746036
0.960689857602119,0.52140526403673
0.259571557631716,0.289609326049685
0.00906660105101764,0.244583334308118
0.992870629299432,0.589133301284164
0.652903802227229,0.38075636420399
0.724484820384532,0.705413333373144
0.714281988330185,0.116040773224086
0.825024178251624,0.59845486166887
0.148244921118021,0.846073140157387
0.675003472948447,0.350864020409063
0.846872858470306,0.31616702885367
0.992584992898628,0.780196067877114
0.304093186045066,0.254789922386408
0.145394888939336,0.840200149221346
0.519036943558604,0.751392943551764
0.83215231820941,0.308782266452909
0.918171508004889,0.458046928746626
0.348103862721473,0.414898014394566
0.332689337432384,0.325016025686637
0.838867004262283,0.135616545565426
0.446239590412006,0.910110964905471
0.694593563908711,0.150384865468368
0.90281082643196,0.837922944687307
0.0294742039404809,0.544273399049416
0.471807718276978,NA
0.408890214283019,0.0442293435335159
0.336940272711217,0.282693473156542
0.663275548955426,0.881263745948672
0.873135847970843,NA
0.0867594131268561,0.0577618242241442
0.334643598413095,0.0487210114952177
0.933748877141625,0.316636331612244
0.918592990608886,0.13143212441355
0.686753215966746,0.035612435778603
NA,0.120834679575637
0.008982167346403,0.567882621660829
0.719938768772408,0.127340810839087
0.480926614487544,0.758052353048697
0.0037227866705507,0.099426087224856
0.572111682966352,0.229934075614437
0.080655038356781,0.443626205436885
