# Simulated random data file for patch processing
# timestamp: 2018-11-01 14:29:05

"varX","varY"
0.197313131997362,0.369038994191214
0.829931687563658,0.162376430118456
NA,NA
NA,0.972504712175578
0.573966566007584,0.81039974396117
0.97097206977196,0.953327630413696
0.650149828288704,0.399910526815802
0.333601158810779,0.852247319649905
0.331447428558022,0.064522857312113
0.942434882745147,0.302528767148033
0.381112494505942,0.490472867619246
0.564323922852054,0.646261239424348
0.511515688616782,0.510634326376021
0.138860555132851,0.797259234590456
0.239789413055405,0.56500894529745
0.718009098200127,0.353523985948414
0.297223777743056,0.65909994370304
0.511237420374528,0.239274576073512
0.277710655936971,0.265210787532851
0.360656928271055,0.518268851330504
0.437527850968763,0.737910868600011
0.80306673143059,0.77961090602912
0.520609728526324,0.114694396499544
0.69615207053721,0.612373349256814
0.847836898406968,NA
0.845709251938388,0.634021459380165
0.391875740373507,0.274664032971486
0.153513756813481,0.352835338097066
0.639425793197006,0.670829356648028
0.28717102156952,0.90671141911298
0.928337881108746,0.730235831812024
0.155636119423434,0.919766988838091
0.963841664139181,0.382433257065713
0.00126047991216183,0.854140537790954
0.7075262053404,0.0547340901102871
0.630187601782382,0.253986028954387
0.773078044643626,0.367128997575492
0.892606881214306,0.360570407938212
0.511204083217308,0.280516530852765
0.749001072952524,0.388692510081455
0.926379796583205,0.34813444246538
0.0917535193730146,0.278923067031428
0.496655485825613,0.801088134991005
0.197501259623095,0.995013840729371
0.994132901309058,NA
0.0368210421875119,0.603342928458005
0.217563070124015,0.593948180088773
0.890936142764986,0.582290288060904
NA,0.238659285474569
