# Simulated random data file for patch processing
# timestamp: 2018-11-01 14:29:05

"varX","varY"
0.0870346706360579,0.292133972747251
0.14358379971236,0.355953365331516
0.908478498924524,0.631961923791096
0.122532590059564,0.892531066667289
0.728862792486325,0.744032781105489
0.950377176282927,0.457222422352061
0.0433559149969369,0.0360954436473548
0.0195992980152369,0.56851451843977
0.199072460411116,0.439015890471637
0.505086261546239,NA
0.926388762891293,0.95138276158832
NA,0.269431311869994
0.169194576097652,0.658838391071185
0.606627377914265,0.076471213484183
0.815876693464816,0.071285207523033
0.843381207436323,0.370331519981846
0.788077193545178,0.297102200333029
0.0190208656713367,0.551078272052109
0.698087496915832,0.369890588568524
0.815093115437776,0.845689531881362
0.568400060990825,0.620790702756494
0.480062882881612,0.399140022229403
NA,0.29966152831912
0.0892562319058925,NA
0.162682374939322,0.701134936418384
0.0267284503206611,0.946865290636197
0.709629475604743,0.772828320972621
0.761018177028745,0.219550161622465
0.857474779477343,0.716110362438485
0.437265819869936,0.664217964746058
0.417136446805671,0.706250201212242
0.585649490356445,0.279627993237227
0.824967580847442,0.712250495096669
0.79313922743313,0.660942108370364
0.326152570080012,0.0410126887727529
0.957931943470612,0.0611414948944002
0.653019609628245,0.279761692974716
0.458675819216296,0.301967717008665
0.606021883431822,0.956610830035061
0.288721936754882,0.389818718889728
0.717830843757838,0.37178878672421
0.92339744255878,0.843142486177385
0.674939486430958,0.847235000459477
0.185939992312342,0.319331152597442
0.348067162791267,NA
0.123519531218335,NA
0.108116218820214,0.791304509388283
0.297953199828044,0.338048706296831
0.838199900928885,0.905447596916929
0.992771093966439,0.197556710103527
0.437134409323335,0.794085179455578
0.202564570587128,0.754602894652635
0.963871500687674,0.911394847324118
NA,0.322687704581767
0.298116829479113,0.0861694731283933
0.119262185879052,0.911200454225764
0.59975160122849,0.95517382514663
0.120190552901477,0.671142943901941
0.788432016270235,0.744982200907543
0.369596070842817,0.440016976324841
0.95632283622399,0.115039417985827
0.913576655788347,0.675642782123759
0.823336343513802,0.731559516629204
0.319482155842707,0.483984902733937
0.877700325800106,0.171048037940636
0.80035099806264,0.675848534796387
0.611356640933082,0.262989946408197
NA,0.34148082928732
0.421587710268795,0.210245542926714
0.344465601490811,0.0163195941131562
0.751735687023029,0.376762877451256
0.218751319916919,0.562307401793078
