# Simulated random data file for patch processing
# timestamp: 2018-11-01 14:29:05

"varX","varY"
0.667740967124701,0.141268632840365
0.669545366195962,0.249210565118119
0.210182589711621,NA
0.189972935244441,0.434916571015492
0.47729955567047,0.114269628887996
0.776646861806512,0.761027491651475
0.773280043853447,0.892411955632269
0.52562714763917,0.146017209393904
0.97964469762519,0.381221835035831
0.989232730586082,0.169478398282081
0.526594938477501,0.99962295149453
0.0968042567837983,0.172281613340601
NA,0.548413014039397
0.14015187881887,0.588928068056703
0.590034009655938,0.927986600669101
0.931667194934562,0.640372697729617
0.199648173293099,0.487533634295687
0.408749217633158,0.253437832230702
0.369433298008516,0.131614502519369
0.746998375980183,0.449664837680757
0.112991959787905,0.789089967263862
0.122959866886958,0.949743764009327
0.719678602414206,0.361604516394436
0.860271706944332,0.306042858399451
0.240911901928484,0.367767893476412
NA,NA
0.318897862220183,0.0584464340936393
0.781142134685069,0.910469694528729
0.659678281983361,0.149091309169307
0.234904851997271,0.534857796505094
0.245747464243323,0.342600670643151
0.694650320103392,0.704598498530686
0.243674024241045,0.536068066256121
0.561437565134838,NA
NA,0.943759066751227
0.621433270396665,0.809700370766222
0.470291764242575,0.565672869328409
0.624193680938333,0.690012311097234
0.999853645917028,0.413597689243034
0.76042796834372,0.402317169588059
0.120353439124301,0.0119762278627604
0.321884584147483,0.233068859670311
0.772022798890248,0.217937225941569
0.955274682957679,0.808993576560169
0.398758557159454,0.541325973113999
0.194347731303424,0.223447104450315
0.983098177937791,0.335785165661946
0.146438858937472,0.656496286625043
0.807343557476997,0.696957609383389
0.702470279298723,0.297452352941036
0.799476550426334,0.396184890763834
0.530801190761849,0.500004759058356
0.460155031643808,NA
0.152719084173441,0.793372325832024
0.998106719693169,0.753225459717214
0.557312655029818,0.606081025442109
0.492183290887624,0.291302043711767
0.412586614489555,0.349007593933493
0.257401745067909,0.364771753549576
0.164202530868351,0.372681923676282
0.871655251597986,0.128495623823255
0.631293144542724,0.95352219347842
0.963963123969734,0.115461037028581
0.943785175913945,0.00198374059982598
0.955002926290035,0.31731268344447
NA,0.733074471820146
0.421930266544223,0.0276630346197635
0.998057381948456,NA
0.775501184165478,0.304183314554393
NA,0.392545076785609
