# Simulated random data file for patch processing
# timestamp: 2018-11-01 14:29:05

"varX","varY"
0.0712332662660629,0.58025354729034
0.662390468874946,0.208955311682075
0.75960356160067,0.801330007379875
0.553360169287771,0.638802415458485
0.539272097637877,0.736330755986273
0.849592320388183,0.438812407664955
0.653225958812982,0.579812382580712
0.950885756406933,0.256044009467587
0.617223048349842,0.463718232000247
0.49284063372761,0.168614859459922
NA,NA
0.490345216123387,0.958102620672435
0.655172303086147,0.478194728959352
0.598801789339632,0.751159330829978
0.947569016367197,0.0205832165665925
0.368011507438496,0.170969027094543
0.878187005175278,NA
0.454875067807734,0.164978484623134
0.496467015240341,0.354722775286064
0.460615615127608,0.186426473781466
0.617908196756616,0.897656161338091
0.604143491946161,0.237783855991438
0.785879602655768,0.98494348465465
0.555268474854529,0.0213307368103415
0.768978339154273,0.107538965297863
0.404285672586411,0.24482682836242
0.510719809681177,0.722362405620515
0.523536442779005,0.0327349433209747
NA,0.549349994165823
0.429647421231493,0.68280868139118
0.996011254843324,0.300240897107869
0.786600246559829,0.388774460647255
0.515910634538159,0.732446151785553
0.502687965519726,0.962496418273076
0.911637484328821,0.76059617032297
0.264415897428989,0.581673162057996
0.173856867710128,0.462872992968187
0.400331255048513,0.356309620430693
0.538357384037226,0.383921815780923
0.244964374694973,0.205781032098457
0.37585095805116,0.138780370820314
